Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non_Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human_Resources,Department_Research___Development,Department_Sales,EducationField_Human_Resources,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,Gender_Female,Gender_Male,JobRole_Healthcare_Representative,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
-0.7538184336126047,,1.957536845128414,-0.8887064782895774,1.1718477572433756,0.377415804650423,0.38161410726434536,0.24391679702817076,-0.10833984028841483,1.4389682722847463,-0.8800196632621401,-0.42744355589330757,-0.6545889518067797,0.23999727705889048,-0.9910401361362353,-0.6204722953484467,1.75356512785434,-0.8948031226558978,-0.6138181334555312,0.6473862734519477,-0.5917365674989078,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.4120099603518321,,-0.021927689020529304,0.08826425220313489,-0.6631190332565104,0.377415804650423,-1.2224470731190529,-1.5698234885659204,-0.6882303221008282,0.0506546514135935,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,-0.9910401361362353,-0.6204722953484467,-1.0779153124449838,-2.452666183215923,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.5498519099746915,,-0.14564422240483826,1.0652349826958472,-0.6631190332565104,-1.029404032735472,0.9627416990858968,-0.6629533457688748,1.2906165930698201,1.0069086576678008,0.21083608517137387,-0.42744355589330757,1.1938121779299886,1.4117011549558307,0.7549767133763994,1.7022940426599384,-2.4936555325946457,0.735216548411886,1.32164444951236,1.030571470727567,0.8185494661523351,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.6441198458227334,,2.0812533785127227,1.0652349826958472,-1.5806024285064535,0.377415804650423,0.38161410726434536,1.1507869398252164,0.1339337220493324,-0.4936778145967081,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,0.04980173312939015,0.9280385966571434,0.3378249077046782,0.735216548411886,0.7686551400929627,-1.1428399436931242,1.1006066728825838,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.7819617954455929,,-0.6405103559420741,0.08826425220313489,1.1718477572433756,0.377415804650423,0.38161410726434536,-0.6629533457688748,0.21161600116563672,1.7944578744435453,-0.8800196632621401,-0.42744355589330757,1.1938121779299886,-0.9317066008380495,0.04980173312939015,-0.6204722953484467,-1.0779153124449838,-0.07480211935671169,-0.6138181334555312,0.6473862734519477,-0.3096793607686592,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.9732156091923472,,-0.6405103559420741,0.08826425220313489,-0.6631190332565104,0.377415804650423,0.38161410726434536,0.24391679702817076,-0.27260921224749163,-0.4936778145967081,-0.06187785193700462,-0.42744355589330757,-0.6545889518067797,-0.9317066008380495,-0.7724133318289209,0.15378315065434836,1.75356512785434,-0.07480211935671169,-0.060828824036133655,-1.1428399436931242,-0.027622154038410618,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.12377026870636532,,-0.887943422710692,1.0652349826958472,1.1718477572433756,0.377415804650423,0.38161410726434536,0.24391679702817076,0.3528875215224652,1.7944578744435453,-0.3345917890453831,-0.42744355589330757,-0.6545889518067797,-0.9317066008380495,0.540797966624925,0.15378315065434836,0.3378249077046782,-1.3620250461886336,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.850804311511317,,1.4626707115911781,0.08826425220313489,0.2543643619934326,1.7842356420363181,-1.2224470731190529,1.1507869398252164,-0.9448748349017394,-0.4936778145967081,0.48355002227975236,-0.42744355589330757,1.1938121779299886,-0.9317066008380495,-1.5536163732003605,-0.6204722953484467,0.3378249077046782,-0.8948031226558978,-0.89031278816523,0.6473862734519477,-0.5917365674989078,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.20532549466324843,,1.4626707115911781,-1.8656772087822895,1.1718477572433756,0.377415804650423,0.38161410726434536,1.1507869398252164,-0.3447572582510232,-0.4936778145967081,2.6652615191467803,2.3394901764517595,1.1938121779299886,0.23999727705889048,0.04980173312939015,-0.6204722953484467,-2.4936555325946457,0.735216548411886,0.49216048538326385,-1.1428399436931242,0.8185494661523351,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-2.07020148709106,,0.5966549779010155,0.08826425220313489,-0.6631190332565104,0.377415804650423,-1.2224470731190529,0.24391679702817076,-1.9825696318356354,-0.4936778145967081,0.21083608517137387,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,-2.843396470581043,0.9280385966571434,-2.4936555325946457,-2.452666183215923,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.09562690687337719,,0.8440880446696334,1.0652349826958472,0.2543643619934326,1.7842356420363181,-1.2224470731190529,-1.5698234885659204,-0.9078169436614929,-0.4936778145967081,0.21083608517137387,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,0.9537364107815133,-1.3947277413512418,0.3378249077046782,1.4915786931993167,2.4276230683511555,1.7669070097239903,2.792949913264075,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.014071680916494068,,-0.887943422710692,0.08826425220313489,1.1718477572433756,0.377415804650423,0.38161410726434536,0.24391679702817076,0.9023507196855085,0.7459383903138912,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,0.23999727705889048,0.8560995312429234,0.15378315065434836,-1.0779153124449838,-0.5632319747030218,-1.1668074428749287,0.2735810297362164,-1.155850980959405,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.1926127847720898,,-0.887943422710692,-0.8887064782895774,1.1718477572433756,1.7842356420363181,0.38161410726434536,1.1507869398252164,0.09682302443122544,-0.4936778145967081,-0.8800196632621401,-0.42744355589330757,-0.6545889518067797,-0.9317066008380495,-0.2407007608790621,-0.6204722953484467,0.3378249077046782,0.4540966322307651,0.7686551400929627,0.2735810297362164,-0.3096793607686592,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.12377026870636532,,-0.2693607557891472,-0.8887064782895774,-1.5806024285064535,1.7842356420363181,0.38161410726434536,-1.5698234885659204,0.13089898467615135,-0.4936778145967081,2.392547582038402,2.3394901764517595,0.2696116130616044,0.23999727705889048,-0.2407007608790621,0.15378315065434836,0.3378249077046782,0.4540966322307651,-1.1668074428749287,1.3423641078848896,0.8185494661523351,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.5344212580328622,,-0.6405103559420741,1.0652349826958472,1.1718477572433756,-2.4362238701213674,0.9627416990858968,1.1507869398252164,1.0191685442594915,-0.4936778145967081,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,0.540797966624925,-0.6204722953484467,-1.0779153124449838,1.1996390897095486,1.0451497948026613,1.4824920011503113,1.1006066728825838,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.891660383235464,,2.328686445281341,-0.8887064782895774,1.1718477572433756,-1.029404032735472,1.3507475881734994,-0.6629533457688748,1.73333456692625,-0.4936778145967081,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,1.228568228117581,-0.6204722953484467,0.3378249077046782,1.8308081362469695,0.49216048538326385,1.4168253069623629,0.5364922594220866,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1.2207561466050778,,-1.011659956095001,0.08826425220313489,1.1718477572433756,-1.029404032735472,1.6484988645433156,1.1507869398252164,1.8726842413492648,1.2350390249147623,-0.8800196632621401,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,1.5607280374852779,0.15378315065434836,1.75356512785434,-1.3620250461886336,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.8635170214024759,,0.10178884436377965,-1.8656772087822895,1.1718477572433756,-1.029404032735472,0.38161410726434536,-0.6629533457688748,0.6855894326581733,-0.4936778145967081,-0.3345917890453831,-0.42744355589330757,-1.5787895166751638,1.4117011549558307,-0.40231179404496487,-0.6204722953484467,0.3378249077046782,0.29542381054080397,0.7686551400929627,0.2735810297362164,0.8185494661523351,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.5344212580328622,,-0.5167938225577652,-0.8887064782895774,-1.5806024285064535,1.7842356420363181,-1.2224470731190529,-0.6629533457688748,-0.6305455643041838,-1.7621459771173635,-0.8800196632621401,-0.42744355589330757,1.1938121779299886,1.4117011549558307,-0.40231179404496487,1.7022940426599384,-1.0779153124449838,0.12069852715715838,-0.6138181334555312,-1.1428399436931242,0.25443505269183797,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.5344212580328622,,-1.011659956095001,1.0652349826958472,1.1718477572433756,0.377415804650423,0.38161410726434536,-1.5698234885659204,-0.3188629877156336,0.7459383903138912,-0.3345917890453831,-0.42744355589330757,-0.6545889518067797,0.23999727705889048,-0.09065469969775893,0.15378315065434836,-1.0779153124449838,0.12069852715715838,0.2156658306735651,0.2735810297362164,-0.5917365674989078,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.6441198458227334,,-0.2693607557891472,-0.8887064782895774,-0.6631190332565104,0.377415804650423,0.38161410726434536,-1.5698234885659204,-0.24408005718681408,-0.4936778145967081,-0.8800196632621401,-0.42744355589330757,-0.6545889518067797,0.23999727705889048,0.42683273954442585,1.7022940426599384,-2.4936555325946457,1.0929540956443846,1.598139104222059,0.870885616328395,2.228835499803578,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.20532549466324843,,-0.2693607557891472,1.0652349826958472,0.2543643619934326,0.377415804650423,0.38161410726434536,1.1507869398252164,0.025558486009542126,-0.4936778145967081,-1.1527336003705186,-0.42744355589330757,1.1938121779299886,-0.9317066008380495,0.04980173312939015,-0.6204722953484467,0.3378249077046782,0.735216548411886,1.0451497948026613,-1.1428399436931242,1.3826638796128323,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.7538184336126047,,1.3389541782068692,0.08826425220313489,0.2543643619934326,0.377415804650423,0.38161410726434536,-1.5698234885659204,0.9553677723745562,-1.7621459771173635,-0.06187785193700462,-0.42744355589330757,0.2696116130616044,0.23999727705889048,-0.40231179404496487,-1.3947277413512418,-1.0779153124449838,0.12069852715715838,-0.6138181334555312,-1.1428399436931242,-0.5917365674989078,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.3150240824531197,,-0.14564422240483826,-0.8887064782895774,-0.6631190332565104,0.377415804650423,0.38161410726434536,0.24391679702817076,0.2607846652937904,0.43719303393000847,-1.1527336003705186,-0.42744355589330757,1.1938121779299886,-0.9317066008380495,0.04980173312939015,-0.6204722953484467,0.3378249077046782,-0.07480211935671169,-0.89031278816523,1.030571470727567,-0.3096793607686592,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.891660383235464,,-0.3930772891734562,1.0652349826958472,1.1718477572433756,0.377415804650423,0.9627416990858968,-1.5698234885659204,1.378757935265914,0.7459383903138912,-0.3345917890453831,-0.42744355589330757,-0.6545889518067797,-0.9317066008380495,0.8560995312429234,0.15378315065434836,1.75356512785434,-2.452666183215923,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.6441198458227334,,-0.021927689020529304,-0.8887064782895774,0.2543643619934326,-1.029404032735472,-1.2224470731190529,-1.5698234885659204,-1.1724453271770734,-1.7621459771173635,1.8471197078216448,2.3394901764517595,-1.5787895166751638,-0.9317066008380495,-0.9910401361362353,-2.1689831873540366,0.3378249077046782,-0.5632319747030218,-0.6138181334555312,0.2735810297362164,-0.5917365674989078,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.769249085554434,,-1.011659956095001,1.0652349826958472,-1.5806024285064535,-1.029404032735472,1.3507475881734994,0.24391679702817076,1.3466020128574092,0.7459383903138912,1.301691833604888,2.3394901764517595,1.1938121779299886,2.5834050328527707,1.714937243397125,-0.6204722953484467,-1.0779153124449838,-0.5632319747030218,-0.6138181334555312,-1.1428399436931242,-0.5917365674989078,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.4401533221848204,,-1.011659956095001,1.0652349826958472,1.1718477572433756,0.377415804650423,1.6484988645433156,1.1507869398252164,1.977188530072224,0.43719303393000847,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,0.23999727705889048,2.0727741346136344,0.15378315065434836,-1.0779153124449838,0.29542381054080397,-1.1668074428749287,-1.1428399436931242,0.5364922594220866,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2.5371392000835327,,-1.011659956095001,1.0652349826958472,0.2543643619934326,-2.4362238701213674,0.9627416990858968,1.1507869398252164,1.085987206222671,0.43719303393000847,1.301691833604888,2.3394901764517595,0.2696116130616044,0.23999727705889048,1.0481906588511825,-0.6204722953484467,1.75356512785434,-1.3620250461886336,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.891660383235464,,-1.011659956095001,0.08826425220313489,0.2543643619934326,1.7842356420363181,1.6484988645433156,1.1507869398252164,1.951452525595449,-1.7621459771173635,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,0.23999727705889048,1.5607280374852779,-0.6204722953484467,0.3378249077046782,2.0573926976019647,-1.1668074428749287,0.2735810297362164,0.8185494661523351,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.9732156091923472,,2.204969911897032,0.08826425220313489,-0.6631190332565104,-2.4362238701213674,0.38161410726434536,-1.5698234885659204,-0.06661785896844269,-1.7621459771173635,1.5744057707132664,2.3394901764517595,-0.6545889518067797,0.23999727705889048,-0.5782241296320495,1.7022940426599384,-1.0779153124449838,-0.07480211935671169,-0.3373234787458324,-1.1428399436931242,-1.155850980959405,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.9732156091923472,,-0.021927689020529304,0.08826425220313489,0.2543643619934326,0.377415804650423,-1.2224470731190529,0.24391679702817076,-1.1336397732990253,1.0069086576678008,0.7562639593881308,-0.42744355589330757,-0.6545889518067797,0.23999727705889048,-0.5782241296320495,-0.6204722953484467,0.3378249077046782,-0.8948031226558978,-0.6138181334555312,0.6473862734519477,-0.5917365674989078,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.7819617954455929,,-0.2693607557891472,0.08826425220313489,-0.6631190332565104,0.377415804650423,1.6484988645433156,1.1507869398252164,1.9388206120195757,-1.7621459771173635,-0.3345917890453831,-0.42744355589330757,1.1938121779299886,0.23999727705889048,1.3989638641363311,0.9280385966571434,-1.0779153124449838,1.9086433473983315,0.7686551400929627,0.2735810297362164,1.664721086343081,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.42472267024299093,,-0.887943422710692,1.0652349826958472,1.1718477572433756,0.377415804650423,0.38161410726434536,1.1507869398252164,0.10535455088853624,-0.4936778145967081,-0.3345917890453831,-0.42744355589330757,0.2696116130616044,1.4117011549558307,-0.5782241296320495,1.7022940426599384,0.3378249077046782,0.12069852715715838,-0.6138181334555312,-1.1428399436931242,-0.027622154038410618,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-1.4120099603518321,,2.4524029786656496,-1.8656772087822895,-0.6631190332565104,0.377415804650423,-1.2224470731190529,-1.5698234885659204,-0.383656467742887,-0.4936778145967081,-0.6073057261537615,-0.42744355589330757,-0.6545889518067797,2.5834050328527707,-0.5782241296320495,-0.6204722953484467,1.75356512785434,0.12069852715715838,-0.6138181334555312,0.2735810297362164,-0.5917365674989078,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.9732156091923472,,-0.887943422710692,-0.8887064782895774,0.2543643619934326,-1.029404032735472,-1.2224470731190529,-1.5698234885659204,-1.0146587679787666,1.4389682722847463,-1.1527336003705186,-0.42744355589330757,0.2696116130616044,-0.9317066008380495,-0.2407007608790621,-0.6204722953484467,-1.0779153124449838,-2.452666183215923,-1.1668074428749287,-1.1428399436931242,-1.155850980959405,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.6441198458227334,,-1.011659956095001,-0.8887064782895774,1.1718477572433756,-1.029404032735472,-1.2224470731190529,-1.5698234885659204,-1.2474991527014134,-0.4936778145967081,-0.8800196632621401,-0.42744355589330757,0.2696116130616044,0.23999727705889048,-0.9910401361362353,0.15378315065434836,0.3378249077046782,-0.29850046305954636,-0.6138181334555312,0.870885616328395,-0.5917365674989078,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.23346885649623655,,0.3492219111323976,0.08826425220313489,1.1718477572433756,0.377415804650423,0.38161410726434536,-0.6629533457688748,0.05016315134340773,0.7459383903138912,1.5744057707132664,2.3394901764517595,0.2696116130616044,-0.9317066008380495,-0.40231179404496487,0.15378315065434836,0.3378249077046782,-0.07480211935671169,-0.060828824036133655,0.2735810297362164,-1.155850980959405,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.1110575588152065,,0.5966549779010155,1.0652349826958472,1.1718477572433756,0.377415804650423,0.38161410726434536,-1.5698234885659204,-0.04263577308772883,0.0506546514135935,-0.8800196632621401,-0.42744355589330757,1.1938121779299886,-0.9317066008380495,1.139724892377222,-0.6204722953484467,0.3378249077046782,0.29542381054080397,0.7686551400929627,0.2735810297362164,0.8185494661523351,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-0.3150240824531197,,1.833820311744105,1.0652349826958472,-1.5806024285064535,-1.029404032735472,0.38161410726434536,-0.6629533457688748,-0.1501321521899059,-1.7621459771173635,2.1198336449300235,2.3394901764517595,0.2696116130616044,-0.9317066008380495,0.7549767133763994,-0.6204722953484467,1.75356512785434,1.3012870332571833,1.32164444951236,1.5412135725415925,1.664721086343081,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.6441198458227334,,-0.764226889326383,-0.8887064782895774,0.2543643619934326,0.377415804650423,-1.2224470731190529,-1.5698234885659204,-0.73941357640043,-0.4936778145967081,-0.6073057261537615,-0.42744355589330757,1.1938121779299886,0.23999727705889048,-0.9910401361362353,0.15378315065434836,1.75356512785434,-0.29850046305954636,-0.6138181334555312,0.6473862734519477,-0.3096793607686592,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.12377026870636532,,-1.011659956095001,0.08826425220313489,1.1718477572433756,0.377415804650423,0.38161410726434536,1.1507869398252164,-0.10864031269048453,1.4389682722847463,-0.06187785193700462,-0.42744355589330757,1.1938121779299886,1.4117011549558307,1.0481906588511825,0.9280385966571434,1.75356512785434,1.0929540956443846,1.8746337589317577,0.6473862734519477,1.3826638796128323,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
